order_id,order_date,customer_id,customer_segment,customer_acquisition_date,customer_country,customer_state,customer_city,customer_zipcode,region,sku,product_category,product_subcategory,product_name,quantity,unit_price,unit_cost,gross_sales,discount_percent,discount_amount,net_sales,total_product_cost,order_profit,marketing_campaign,marketing_channel,marketing_cost_per_click,shipping_mode,shipping_date,delivery_date,actual_shipping_days,shipping_cost,shipping_charge_to_customer,payment_method,customer_satisfaction_score,order_returned
ORD-100377,2024-03-09,CUST-00150,Budget Conscious,2023-12-13,US,California,San Francisco,94101,West,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.1,9.9,89.1,40.0,49.1,NO_CAMP,Organic,0.0,STANDARD,2024-03-10,2024-03-14,4,6.5,0.0,Credit Card,5.0,0
ORD-102552,2024-07-18,CUST-01129,Budget Conscious,2024-11-15,France,Île-de-France,Paris,75001,Europe,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.1,5.0,,15.0,29.99,CAMP_SUMMER_25,Email,0.05,Standard,,2024-07-26,5,6.5,7.8,Apple Pay,4.0,0
ORD-100058,2025-04-13,CUST-00185,Budget Conscious,2024-04-18,US,Texas,Austin,78701,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_RETARGET_90,Display,0.15,Standard,,2025-04-18,4,6.5,7.8,Credit Card,5.0,0
ORD-101324,2024-07-29,CUST-00157, Home Decorators  ,2025-07-16,US,California,San Francisco,94101,West,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.0,0.0,139.99,55.0,84.99,CAMP_RETARGET_90,Display,0.15,Standard,2024-08-01,2024-08-07,6,6.5,0.0,Credit Card,,0
ORD-102593,2025-01-02,CUST-00555,Health & Beauty,2024-03-22,US,Washington,Seattle,,West,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,2,35.0,4.5,1050.0,0.05,3.5,66.5,9.0,-575.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Economy,2025-01-03,2025-01-10,7,8.0,0.0,Debit Card,4.0,0
ORD-101331,2025-01-28,CUST-01015,Home Decorators,2023-06-01,Canada,British Columbia,Vancouver,V6B 1A1,North,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-01-29,2025-02-03,5,8.5,0.0,PayPal,1.0,1
ORD-104243,2025-10-24,CUST-01055, General Retail  ,2024-03-09,DE,Bavaria,Munich,80331,Europe,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.2,10.0,39.99,15.0,24.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,Economy,2025-10-25,2025-11-01,7,6.5,0.0,Apple Pay,5.0,0
ORD-104283,2024-07-14,CUST-00707,Budget Conscious,2024-05-18,France,Île-de-France,Paris,,Europe,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_RETARGET_90,Display,0.15,Overnight,,2024-07-17,1 days,11.5,0.0,Credit Card,5.0,0
ORD-104207,0000-00-00,CUST-00268,Home Decorators,2025-01-04,US,Texas,Houston,77001,South,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,-99,34.99,10.0,34.99,0.0,0.0,,10.0,24.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-06-24,2024-07-01,7,6.5,7.8,PayPal,2.0,0
ORD-102916,2025-06-03,CUST-00926,Tech Enthusiasts,2023-12-02,Canada,Ontario,Torontoo,M5V 1J2,North,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,NO_CAMP,Organic,0.0,Standard,2025-06-05,2025-06-10,5 days,6.5,0.0,Debit Card,4.0,0
ORD-104018,2024-12-29,CUST-00064, Budget Conscious  ,2025-03-05,DE,Bavaria,Munich,80331,Europe,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.3,42.0,97.99,55.0,42.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2025-01-01,0000-00-00,2 days,8.5,0.0,Debit Card,,0
ORD-102103,2025-10-05,CUST-01099,Health & Beauty,2023-06-09,US,California,LA,90001,West,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,3,42.0,6.0,126.0,0.0,0.0,126.0,18.0,108.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-10-07,2025-10-14,7,9.5,0.0,Apple Pay,1.0,0
ORD-105194,2025-03-21,CUST-00045,Budget Conscious,2025-06-06,US,Texas,Houston,77001,South,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,CAMP_SUMMER_25,Email,0.05,Standard,2025-03-23,2025-04-01,9,6.5,7.8,Credit Card,3.0,1
ORD-103352,2024-02-14,CUST-00988,Fashion Forward,2023-09-01,DE,Bavaria,Munich,80331,Europe,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,2,28.0,6.5,56.0,0.0,0.0,56.0,13.0,43.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-02-17,2024-02-21,4,8.0,9.6,Credit Card,5.0,0
ORD-101061,2025-06-15,CUST-00509,General Retail,2023-05-10,US,Texas,Houston,77001,South,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.0,0.0,99.0,40.0,59.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-06-17,2025-06-21,4,6.5,0.0,Credit Card,5.0,0
ORD-103370,2024-09-06,CUST-00181,Budget Conscious,2023-07-16,US,Texas,Houston,77001,South,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-09-09,2024-09-13,4,6.5,0.0,Credit Card,4.0,0
ORD-101923,2025-07-22,CUST-00065,Budget Conscious,2023-08-23,US,California,LA,90001,West,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.0,0.0,139.99,55.0,84.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-24,2025-07-30,6,6.5,0.0,PayPal,5.0,0
ORD-100662,2024-08-28,CUST-01055,General Retail,2024-03-09,DE,Bavaria,Munich,80331,Europe,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,,12.0,27.99,CAMP_SUMMER_25,Email,0.05,Overnight,,2024-09-01,1,11.5,13.8,PAYPAL,5.0,0
ORD-104083,2025-08-10,CUST-00868,Budget Conscious,2025-02-01,DE,Bavaria,Munich,80331,Europe,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,NO_CAMP,Organic,0.0,Economy,2025-08-13,2025-08-20,7,6.5,0.0,PayPal,5.0,0
ORD-105027,2025-03-11,CUST-00406,Health & Beauty,2024-12-14,UK,Lancashire,Manchester,M1 1AE,Europe,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.05,7.45,141.55,45.0,96.55,CAMP_RETARGET_90,Display,0.15,Express,2025-03-12,2025-03-14,2,8.5,0.0,PayPal,5.0,0
ORD-101220,2024-10-28,CUST-00714,Fashion Forward,2024-05-22,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.05,6.0,114.0,35.0,79.0,NO_CAMP,Organic,0.0,Express,2024-10-30,2024-11-06,7,8.5,0.0,Credit Card,3.0,0
ORD-102119,2026-02-26,CUST-00979,Fashion Forward,2023-01-03,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-TSHR-503,apparel,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,22.575,CAMP_RETARGET_90,Display,0.15,Standard,2026-02-27,2026-03-03,4,6.5,7.8,Credit Card,4.0,0
ORD-102271,2024-02-21,CUST-00884,Tech Enthusiasts,2024-10-04,Australia,New South Wales,Sydney,2000,APAC,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_SPRING_CLEAN,Influencer,0.6,EXPRESS,2024-02-23,2024-02-25,2,8.5,10.2,Credit Card,3.0,0
ORD-104500,2024-06-18,CUST-00440,Tech Enthusiasts,2024-10-03,US,Washington,Seattle,98101,West,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.3,44.7,104.3,45.0,59.3,CAMP_BLACK_FRIDAY,Paid Search,0.45,Economy,2024-06-20,2024-06-27,7,6.5,0.0,Apple Pay,5.0,0
ORD-102093,2024-07-26,CUST-00138,Home Decorators,2024-09-13,France,Île-de-France,Paris,75001,Europe,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.2,5.6,22.4,6.5,15.9,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2024-07-27,2024-07-29,2,8.5,10.2,Credit Card,4.0,0
ORD-100310,2025-06-20,CUST-00934,Fashion Forward,2023-02-16,US,New York,NY,10001,East,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_RETARGET_90,Display,0.15,Economy,2025-06-22,2025-06-29,7,6.5,0.0,PayPal,5.0,0
ORD-101115,2025-06-29,CUST-00815,Health & Beauty,2024-07-08,France,Île-de-France,Paris,75001,Europe,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,NO_CAMP,Organic,0.0,Standard,2025-06-30,2025-07-04,4 days,6.5,7.8,PayPal,4.0,0
ORD-102766,2025-02-15,CUST-00061,Budget Conscious,2024-07-24,UK,Lancashire,Manchester,M1 1AE,Europe,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.1,4.0,35.99,12.0,23.99,NO_CAMP,Organic,0.0,Express,2025-02-18,2025-02-20,2,8.5,10.2,PayPal,4.0,0
ORD-103730,2025-03-07,CUST-00765,Tech Enthusiasts,2025-08-14,US,Illinois,Chicago,60601,Midwest,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_SPRING_CLEAN,Influencer,0.6,OVERNIGHT,2025-03-10,2025-03-11,1,11.5,0.0,Apple Pay,5.0,0
ORD-102759,2025-02-13,CUST-00526,Fashion Forward,2023-07-23,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,2,88.0,22.0,176.0,0.0,0.0,176.0,44.0,132.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-02-16,2025-02-20,4,8.0,0.0,Credit Card,5.0,0
ORD-104013,2025-12-14,CUST-01179,Health & Beauty,2024-10-20,Canada,British Columbia,Vancouver,V6B 1A1,North,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,CAMP_SPRING_CLEAN,Influencer,0.6,Economy,,2024-02-30,8,6.5,0.0,PayPal,4.0,0
ORD-102610,2024-12-22,CUST-00589,Tech Enthusiasts,2024-08-18,UK,England,LON,EC1A 1BB,Europe,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,NO_CAMP,Organic,0.0,Express,2024-12-23,2024-12-25,2,8.5,0.0,Apple Pay,4.0,0
ORD-103435,2026-03-27,CUST-00678,Budget Conscious,2025-02-05,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,CAMP_SUMMER_25,Email,0.05,Standard,2026-03-28,2026-04-01,4,6.5,7.8,Debit Card,4.0,0
ORD-100495,2025-04-14,CUST-01181,General Retail,2025-06-03,US,Illinois,Chicago,60601,Midwest,HOME-KNIF-604,Home/Kitchen,Cookware,Chef Series 8-Piece Knife Set,1,189.0,60.0,189.0,0.05,9.45,179.55,60.0,119.55,NO_CAMP,Organic,0.0,Express,2025-04-17,2025-04-19,2,8.5,0.0,PayPal,5.0,0
ORD-100091,2025-02-19,CUST-00954,General Retail,2025-05-25,US,Texas,Houston,77001,South,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.3,29.7,69.3,40.0,29.3,CAMP_BLACK_FRIDAY,Paid Search,0.45,Overnight,2025-02-22,2025-02-24,2,11.5,13.8,Apple Pay,5.0,0
ORD-100023,2025-01-04,CUST-00384,Health & Beauty,2024-03-28,US,Washington,Seattle,98101,West,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.05,2.1,39.9,6.0,33.9,CAMP_RETARGET_90,Display,0.15,Standard,2025-01-07,2025-01-14,7 days,6.5,7.8,Credit Card,,0
ORD-103196,2026-01-06,,Health & Beauty,2024-03-22,US,Washington,Seattle,,West,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.1,3.5,31.5,4.5,27.0,CAMP_SPRING_CLEAN,Influencer,0.6,EXPRESS,2026-01-08,2026-01-10,2,8.5,10.2,Store Credit,4.0,0
ORD-101630,2026-01-03,CUST-00829,Home Decorators,2023-02-27,DE,Bavaria,Munich,80331,Europe,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,2,139.99,55.0,279.98,0.2,56.0,223.98,110.0,113.98,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2026-01-05,2026-01-09,4,8.0,0.0,PayPal,5.0,0
ORD-105038,2024-03-23,CUST-00470,General Retail,2024-09-09,DE,Bavaria,Munich,80331,Europe,HOME-MAT-603,Home/Kitchen,BEDDING,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.0,0.0,49.99,15.0,34.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-03-24,2024-03-28,4,6.5,7.8,Credit Card,4.0,0
ORD-102102,2025-06-09,CUST-00949,Health & Beauty,2024-02-22,Canada,British Columbia,Vancouver,V6B 1A1,North,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.1,3.5,31.5,4.5,27.0,NO_CAMP,Organic,0.0,Express,2025-06-12,2025-06-17,5,8.5,10.2,PayPal,1.0,0
ORD-102464,2024-03-14,CUST-00305,Home Decorators,2025-02-06,Canada,British Columbia,Vancouver,V6B 1A1,North,ELEC-SMART-101,ELECTRONICS,smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,NO_CAMP,Organic,0.0,STANDARD,2024-03-16,2024-03-20,4,6.5,0.0,Apple Pay,4.0,0
ORD-101327,2024-03-21,CUST-00842,Home Decorators,2023-08-26,US,New York,NY,10001,East,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Economy,2024-03-22,2024-03-29,7,6.5,0.0,Debit Card,4.0,0
ORD-104656,2025-04-28,CUST-00273,Health & Beauty,2025-07-16,US,Texas,Austin,78701,South,ELEC-LAP-202,ELECTRONICS,laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,NO_CAMP,Organic,0.0,Express,2025-04-29,2025-05-01,2 days,8.5,0.0,Credit Card,4.0,0
ORD-101268,2024-06-02,CUST-00302,Fashion Forward,2024-07-27,DE,Bavaria,Munich,80331,Europe,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.05,1.4,26.6,6.5,20.1,NO_CAMP,Organic,0.0,Overnight,2024-06-05,2024-06-06,1 days,11.5,13.8,PayPal,4.0,0
ORD-103782,2026-04-01,CUST-00637,Fashion Forward,2025-02-21,Canada,Ontario,Torontoo,M5V 1J2,North,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Express,2026-04-03,2026-04-08,5,8.5,10.2,Credit Card,2.0,0
ORD-100882,2024-01-28,CUST-00121,Health & Beauty,2024-05-15,US,Illinois,Chicago,60601,Midwest,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,-99,49.99,15.0,99.98,0.3,29.99,69.99,30.0,39.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2024-01-30,2024-02-03,4,8.0,9.6,Credit Card,5.0,0
ORD-104357,2025-12-24,CUST-00812,Health & Beauty,2024-10-03,US,Illinois,Chicago,60601,Midwest,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,2,65.0,18.0,130.0,0.0,0.0,130.0,36.0,94.0,CAMP_SUMMER_25,Email,0.05,Express,2025-12-25,2025-12-27,2,10.0,0.0,Credit Card,5.0,0
ORD-104046,2026-01-15,CUST-00235,Budget Conscious,2024-11-16,US,Texas,Houston,77001,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.2,7.0,28.0,4.5,23.5,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2026-01-16,2026-01-18,2 days,8.5,10.2,Credit Card,4.0,0
ORD-100200,2025-06-14,CUST-00055,Fashion Forward,2024-10-12,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,2,88.0,22.0,176.0,0.2,35.2,140.8,44.0,96.8,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-06-16,2025-06-25,9 days,8.0,0.0,Apple Pay,2.0,1
ORD-105225,2024-06-09,CUST-01020, Tech Enthusiasts  ,2024-01-26,US,Illinois,Chicago,60601,Midwest,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2024-06-12,2024-06-14,2,8.5,0.0,Debit Card,5.0,0
ORD-102128,2025-08-09,CUST-00456,Fashion Forward,2024-03-06,France,Île-de-France,Paris,75001,Europe,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,3,28.0,6.5,84.0,0.0,0.0,84.0,19.5,64.5,CAMP_RETARGET_90,Display,0.15,Standard,2025-08-10,2025-08-14,4 days,9.5,0.0,Apple Pay,5.0,0
ORD-101749,2024-01-19,CUST-00757,Home Decorators,2024-01-28,US,New York,NY,10001,East,SPRT-MAT-801, Sports & Outdoors  ,FITNESS,EcoGrip Non-Slip 6mm Yoga Mat,-99,34.99,10.0,34.99,0.1,3.5,31.49,10.0,21.49,CAMP_SUMMER_25,Email,0.05,Standard,2024-01-21,2024-01-26,5,6.5,7.8,Debit Card,5.0,0
ORD-103991,2025-09-16,CUST-00651,Tech Enthusiasts,2023-08-05,UK,England,LON,EC1A 1BB,Europe,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.05,39.95,759.05,450.0,309.05,NO_CAMP,Organic,0.0,Standard,2025-09-18,2025-09-22,4,6.5,0.0,Apple Pay,5.0,0
ORD-101104,2024-01-01,CUST-00098,Fashion Forward,2023-04-28,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_SUMMER_25,Email,0.05,Standard,,2024-01-06,4 days,6.5,0.0,Credit Card,3.0,1
ORD-104911,2025-09-24,CUST-01094,Fashion Forward,2023-11-16,US,Illinois,Chicago,60601,Midwest,APPA-TSHR-503, Apparel  ,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,CAMP_SUMMER_25,Email,0.05,Standard,2025-09-25,2025-09-30,5,6.5,7.8,Credit Card,4.0,0
ORD-104055,2024-11-27,CUST-00749,General Retail,2023-06-07,France,Île-de-France,Paris,75001,Europe,SPRT-BOTL-802, Sports & Outdoors  ,Accessories,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.0,0.0,29.99,7.0,22.99,CAMP_RETARGET_90,Display,0.15,Express,2024-11-29,2024-12-01,2,8.5,10.2,Credit Card,5.0,0
ORD-103075,2025-09-27,CUST-01110,Budget Conscious,2023-04-24,US,Florida,Miami,,South,APPA-SHOE-504,Apparel & Clothing,FOOTWEAR,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,CAMP_SUMMER_25,Email,0.05,Express,2025-09-29,2025-10-03,4,8.5,0.0,Credit Card,3.0,1
ORD-100100,2025-12-18,CUST-00093,Health & Beauty,2024-01-26,US,Florida,Miami,33101,South,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_HOLIDAY_REACH,Social Media,0.35,Economy,2025-12-19,2025-12-26,7 days,6.5,0.0,Credit Card,4.0,0
ORD-104039,2024-05-20,CUST-00444,Budget Conscious,2023-10-06,US,Texas,Houston,77001,South,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,NO_CAMP,Organic,0.0,Overnight,2024-05-21,2024-05-22,1,11.5,0.0,PayPal,4.0,0
ORD-103984,2024-01-31,CUST-00891,Home Decorators,2023-12-01,US,Texas,Austin,78701,South,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,STUCK_VAL,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-02-03,2024-02-07,4,6.5,7.8,Credit Card,4.0,0
ORD-101370,2024-02-30,CUST-00424,Fashion Forward,2024-07-26,Canada,Ontario,Torontoo,M5V 1J2,North,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.05,3.25,61.75,18.0,43.75,CAMP_RETARGET_90,Display,0.15,Standard,,2026-02-18,4,6.5,7.8,Credit Card,3.0,1
ORD-102276,2024-11-28,CUST-00469,Budget Conscious,2024-07-13,UK,Lancashire,Manchester,M1 1AE,Europe,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.1,129.9,1169.1,750.0,419.1,CAMP_SUMMER_25,Email,0.05,Economy,2024-11-29,2024-12-06,7,6.5,0.0,Credit Card,5.0,0
ORD-102845,2024-06-26,CUST-00395,Budget Conscious,2023-08-29,DE,Bavaria,Munich,80331,Europe,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,3,120.0,35.0,360.0,0.2,72.0,288.0,105.0,183.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2024-06-27,2024-07-03,6,9.5,0.0,PayPal,4.0,0
ORD-100127,2025-06-01,CUST-00310,Budget Conscious,2025-06-21,US,New York,NY,10001,East,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.3,239.7,559.3,450.0,109.3,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2025-06-03,2025-06-06,3,8.5,0.0,PayPal,5.0,0
ORD-103443,2024-04-20,CUST-00971,Home Decorators,2023-03-12,US,Texas,Houston,77001,South,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-04-22,2024-04-26,4 days,6.5,0.0,Store Credit,,1
ORD-100841,2024-08-17,CUST-00465,General Retail,2024-02-04,DE,Bavaria,Munich,80331,Europe,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_RETARGET_90,Display,0.15,EXPRESS,2024-08-19,2024-08-21,2,8.5,10.2,PayPal,5.0,0
ORD-100050,2024-03-24,CUST-01155,Home Decorators,2023-08-15,US,Illinois,Chicago,60601,Midwest,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_SUMMER_25,Email,0.05,Express,2024-03-25,2024-03-27,2,8.5,0.0,PayPal,5.0,0
ORD-100220,2024-01-25,CUST-00309,Health & Beauty,2025-04-10,DE,Bavaria,Munich,80331,Europe,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SPRING_CLEAN,Influencer,0.6,Economy,2024-01-28,2024-02-05,8 days,6.5,0.0,PayPal,4.0,0
ORD-104345,2025-05-29,CUST-01159,Health & Beauty,2024-06-27,US,California,San Francisco,94101,West,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_SUMMER_25,Email,0.05,Overnight,2025-05-30,2025-05-31,1,11.5,13.8,Debit Card,5.0,0
ORD-103924,2026-01-14,CUST-00984,Tech Enthusiasts,2024-11-07,US,California,San Francisco,94101,West,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.3,239.7,559.3,450.0,109.3,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2026-01-15,2026-01-21,6,6.5,0.0,Credit Card,5.0,0
ORD-104918,2025-02-12,CUST-00265,Health & Beauty,2024-07-20,UK,Lancashire,Manchester,M1 1AE,Europe,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.0,0.0,139.99,55.0,84.99,CAMP_RETARGET_90,Display,0.15,Overnight,2025-02-13,2025-02-15,2,11.5,0.0,Credit Card,5.0,0
